ticker,timestamp,time_bucket,signal_type,entry,stop,risk,atr,volume_ratio,confidence,outcome,peak_r,actual_r,peak_price,bars_to_peak,time_to_peak_min,bars_to_exit,stopped_out
QQQ,2026-01-09 14:12:00,MIDDAY (10:30-15:00),SELL,622.42,622.84,0.42,0.28,3.43,97,REVERSAL,1.36,0.68,621.85,5,5,5,False
QQQ,2026-01-09 14:18:00,MIDDAY (10:30-15:00),SELL,621.88,622.35,0.47,0.32,2.08,80,REVERSAL,0.51,0.26,621.64,1,1,1,False
QQQ,2026-01-09 14:30:00,MIDDAY (10:30-15:00),SELL,620.64,621.22,0.58,0.39,30.61,97,REVERSAL,1.19,0.59,619.95,0,0,0,False
QQQ,2026-01-09 15:08:00,CLOSE (15:00-16:00),SELL,619.64,620.84,1.2,0.8,2.01,75,STOP_OUT,0.23,-1.0,619.36,0,0,0,True
QQQ,2026-01-09 15:26:00,CLOSE (15:00-16:00),BUY,624.01,623.25,0.76,0.51,2.18,77,REVERSAL,0.74,0.37,624.57,0,0,0,False
QQQ,2026-01-12 09:54:00,MORNING (9:45-10:30),BUY,621.11,620.9,0.21,0.14,4.07,100,REVERSAL,0.86,0.43,621.29,2,2,2,False
QQQ,2026-01-12 10:18:00,MORNING (9:45-10:30),BUY,621.27,621.1,0.17,0.11,26.81,100,STOP_OUT,0.29,-1.0,621.32,0,0,0,True
QQQ,2026-01-12 11:01:00,MIDDAY (10:30-15:00),BUY,621.6,621.47,0.13,0.09,5.38,100,STOP_OUT,0.0,-1.0,621.6,0,0,0,True
QQQ,2026-01-12 11:30:00,MIDDAY (10:30-15:00),SELL,621.5,621.64,0.14,0.09,2.26,80,STOP_OUT,0.36,-1.0,621.45,0,0,0,True
QQQ,2026-01-12 11:48:00,MIDDAY (10:30-15:00),SELL,621.47,621.6,0.13,0.09,5.39,100,REVERSAL,0.69,0.35,621.38,7,7,7,False
QQQ,2026-01-12 12:05:00,MIDDAY (10:30-15:00),BUY,621.99,621.82,0.17,0.11,2.5,85,REVERSAL,0.65,0.32,622.1,0,0,0,False
QQQ,2026-01-12 12:25:00,MIDDAY (10:30-15:00),SELL,621.85,622.01,0.16,0.11,2.42,80,STOP_OUT,0.25,-1.0,621.81,0,0,0,True
QQQ,2026-01-12 12:34:00,MIDDAY (10:30-15:00),BUY,622.33,622.13,0.2,0.13,2.19,80,STOP_OUT,0.0,-1.0,622.33,0,0,0,True
QQQ,2026-01-12 13:31:00,MIDDAY (10:30-15:00),SELL,622.17,622.37,0.2,0.14,2.92,90,STOP_OUT,0.0,-1.0,622.17,0,0,0,True
QQQ,2026-01-12 14:27:00,MIDDAY (10:30-15:00),SELL,621.7,621.99,0.29,0.19,5.98,97,STOP_OUT,0.0,-1.0,621.7,0,0,0,True
QQQ,2026-01-12 14:30:00,MIDDAY (10:30-15:00),BUY,623.42,622.98,0.44,0.3,29.82,100,REVERSAL,2.2,1.1,624.39,0,0,0,False
QQQ,2026-01-12 14:31:00,MIDDAY (10:30-15:00),BUY,624.24,623.69,0.55,0.36,3.13,100,REVERSAL,1.25,0.63,624.93,0,0,0,False
QQQ,2026-01-13 10:09:00,MORNING (9:45-10:30),SELL,625.9,626.03,0.13,0.09,3.15,100,REVERSAL,0.92,0.46,625.78,0,0,0,False
QQQ,2026-01-13 11:33:00,MIDDAY (10:30-15:00),SELL,625.42,625.56,0.14,0.09,3.62,100,STOP_OUT,0.07,-1.0,625.41,0,0,0,True
QQQ,2026-01-13 11:54:00,MIDDAY (10:30-15:00),BUY,625.83,625.64,0.19,0.13,10.35,100,REVERSAL,0.89,0.45,626.0,0,0,0,False
QQQ,2026-01-13 12:51:00,MIDDAY (10:30-15:00),SELL,626.27,626.4,0.13,0.08,6.72,93,REVERSAL,0.92,0.46,626.15,2,2,2,False
QQQ,2026-01-13 13:00:00,MIDDAY (10:30-15:00),BUY,627.17,626.8,0.37,0.24,19.29,97,STOP_OUT,0.0,-1.0,627.17,0,0,0,True
QQQ,2026-01-13 13:26:00,MIDDAY (10:30-15:00),BUY,626.17,625.95,0.22,0.14,4.1,100,REVERSAL,0.82,0.41,626.35,2,2,2,False
QQQ,2026-01-13 13:30:00,MIDDAY (10:30-15:00),BUY,628.58,628.09,0.49,0.32,13.38,100,REVERSAL,1.88,0.94,629.5,0,0,0,False
QQQ,2026-01-13 13:31:00,MIDDAY (10:30-15:00),BUY,629.29,628.68,0.61,0.41,4.09,97,STOP_OUT,0.39,-1.0,629.53,0,0,0,True
QQQ,2026-01-13 14:25:00,MIDDAY (10:30-15:00),BUY,628.4,628.05,0.35,0.23,2.68,80,STOP_OUT,0.0,-1.0,628.4,0,0,0,True
QQQ,2026-01-13 15:02:00,CLOSE (15:00-16:00),SELL,626.2,627.16,0.96,0.64,2.14,80,STOP_OUT,0.34,-1.0,625.87,0,0,0,True
QQQ,2026-01-14 09:43:00,OPEN (9:30-9:45),SELL,624.98,625.19,0.21,0.14,3.33,93,REVERSAL,1.1,0.55,624.75,7,7,7,False
QQQ,2026-01-14 09:51:00,MORNING (9:45-10:30),SELL,624.79,624.96,0.17,0.11,6.53,100,REVERSAL,1.12,0.56,624.6,0,0,0,False
QQQ,2026-01-14 10:13:00,MORNING (9:45-10:30),SELL,624.51,624.64,0.13,0.09,6.48,97,REVERSAL,1.62,0.81,624.3,1,1,1,False
QQQ,2026-01-14 10:20:00,MORNING (9:45-10:30),SELL,624.02,624.22,0.2,0.14,4.46,90,REVERSAL,2.5,1.25,623.52,0,0,0,False
QQQ,2026-01-14 10:23:00,MORNING (9:45-10:30),SELL,623.02,623.35,0.33,0.22,3.6,97,REVERSAL,1.03,0.52,622.68,3,3,3,False
QQQ,2026-01-14 10:34:00,MIDDAY (10:30-15:00),SELL,622.41,622.89,0.48,0.32,2.45,75,STOP_OUT,0.4,-1.0,622.22,0,0,0,True
QQQ,2026-01-14 10:49:00,MIDDAY (10:30-15:00),SELL,622.05,622.36,0.31,0.21,2.44,80,REVERSAL,1.45,0.73,621.6,2,2,2,False
QQQ,2026-01-14 10:52:00,MIDDAY (10:30-15:00),SELL,621.68,622.02,0.34,0.23,5.18,100,STOP_OUT,0.18,-1.0,621.62,0,0,0,True
QQQ,2026-01-14 11:25:00,MIDDAY (10:30-15:00),BUY,622.77,622.57,0.2,0.13,3.65,95,REVERSAL,0.85,0.43,622.94,4,4,4,False
QQQ,2026-01-14 11:36:00,MIDDAY (10:30-15:00),SELL,622.57,622.78,0.21,0.14,2.01,77,REVERSAL,0.62,0.31,622.44,5,5,5,False
QQQ,2026-01-14 11:57:00,MIDDAY (10:30-15:00),SELL,622.33,622.55,0.22,0.14,2.45,80,REVERSAL,1.55,0.77,621.99,2,2,2,False
QQQ,2026-01-14 12:00:00,MIDDAY (10:30-15:00),SELL,622.07,622.33,0.26,0.18,8.93,95,REVERSAL,2.62,1.31,621.39,0,0,0,False
QQQ,2026-01-14 12:01:00,MIDDAY (10:30-15:00),SELL,621.45,621.77,0.32,0.21,5.12,100,STOP_OUT,0.0,-1.0,621.45,0,0,0,True
QQQ,2026-01-14 12:20:00,MIDDAY (10:30-15:00),BUY,622.85,622.66,0.19,0.13,2.73,90,REVERSAL,0.89,0.45,623.02,0,0,0,False
QQQ,2026-01-14 12:23:00,MIDDAY (10:30-15:00),BUY,623.18,622.97,0.21,0.14,2.1,73,REVERSAL,0.57,0.29,623.3,9,9,9,False
QQQ,2026-01-14 12:33:00,MIDDAY (10:30-15:00),BUY,623.27,623.07,0.2,0.13,3.18,95,STOP_OUT,0.3,-1.0,623.33,2,2,2,True
QQQ,2026-01-14 13:44:00,MIDDAY (10:30-15:00),SELL,622.42,622.81,0.39,0.26,3.56,100,REVERSAL,0.82,0.41,622.1,0,0,0,False
QQQ,2026-01-14 14:25:00,MIDDAY (10:30-15:00),BUY,622.83,622.49,0.34,0.23,2.74,87,REVERSAL,0.56,0.28,623.02,0,0,0,False
QQQ,2026-01-14 14:30:00,MIDDAY (10:30-15:00),SELL,622.06,622.54,0.48,0.32,57.56,90,REVERSAL,2.92,1.46,620.66,0,0,0,False
QQQ,2026-01-14 14:31:00,MIDDAY (10:30-15:00),SELL,620.92,621.48,0.56,0.38,5.42,100,REVERSAL,0.7,0.35,620.53,0,0,0,False
QQQ,2026-01-15 10:11:00,MORNING (9:45-10:30),BUY,624.35,624.13,0.22,0.15,4.06,100,STOP_OUT,0.0,-1.0,624.35,0,0,0,True
QQQ,2026-01-15 11:02:00,MIDDAY (10:30-15:00),BUY,624.57,624.37,0.2,0.13,2.05,80,STOP_OUT,0.2,-1.0,624.61,0,0,0,True
QQQ,2026-01-15 11:11:00,MIDDAY (10:30-15:00),BUY,624.67,624.45,0.22,0.14,2.7,90,REVERSAL,0.55,0.27,624.79,1,1,1,False
QQQ,2026-01-15 11:13:00,MIDDAY (10:30-15:00),BUY,624.78,624.56,0.22,0.15,3.2,100,STOP_OUT,0.36,-1.0,624.86,0,0,0,True
QQQ,2026-01-15 11:36:00,MIDDAY (10:30-15:00),BUY,624.92,624.74,0.18,0.12,4.02,100,STOP_OUT,0.11,-1.0,624.94,1,1,1,True
QQQ,2026-01-15 11:51:00,MIDDAY (10:30-15:00),BUY,625.02,624.82,0.2,0.13,3.62,100,STOP_OUT,0.3,-1.0,625.08,0,0,0,True
QQQ,2026-01-15 12:00:00,MIDDAY (10:30-15:00),SELL,624.59,624.73,0.14,0.09,3.25,95,STOP_OUT,0.0,-1.0,624.59,0,0,0,True
QQQ,2026-01-15 12:25:00,MIDDAY (10:30-15:00),SELL,624.16,624.36,0.2,0.13,2.6,83,REVERSAL,0.55,0.27,624.05,0,0,0,False
QQQ,2026-01-15 12:45:00,MIDDAY (10:30-15:00),BUY,624.48,624.28,0.2,0.14,3.07,100,REVERSAL,1.85,0.92,624.85,5,5,5,False
QQQ,2026-01-15 12:51:00,MIDDAY (10:30-15:00),BUY,624.83,624.62,0.21,0.14,2.64,90,STOP_OUT,0.19,-1.0,624.87,0,0,0,True
QQQ,2026-01-15 13:33:00,MIDDAY (10:30-15:00),BUY,625.6,624.72,0.88,0.59,5.5,100,REVERSAL,0.74,0.37,626.25,12,12,12,False
QQQ,2026-01-15 13:40:00,MIDDAY (10:30-15:00),BUY,625.82,625.38,0.44,0.29,3.29,100,REVERSAL,0.98,0.49,626.25,5,5,5,False
QQQ,2026-01-15 14:22:00,MIDDAY (10:30-15:00),BUY,626.68,626.41,0.27,0.18,3.74,100,REVERSAL,0.89,0.44,626.92,1,1,1,False
QQQ,2026-01-15 14:26:00,MIDDAY (10:30-15:00),BUY,627.08,626.76,0.32,0.21,2.95,90,REVERSAL,0.53,0.27,627.25,1,1,1,False
QQQ,2026-01-15 14:35:00,MIDDAY (10:30-15:00),SELL,625.55,626.29,0.74,0.5,2.04,70,REVERSAL,0.66,0.33,625.07,1,1,1,False
QQQ,2026-01-15 15:07:00,CLOSE (15:00-16:00),SELL,624.78,625.55,0.77,0.51,2.74,90,STOP_OUT,0.03,-1.0,624.76,0,0,0,True
QQQ,2026-01-16 09:57:00,MORNING (9:45-10:30),SELL,624.35,624.48,0.13,0.09,3.81,100,STOP_OUT,0.15,-1.0,624.33,1,1,1,True
QQQ,2026-01-16 10:30:00,MIDDAY (10:30-15:00),BUY,625.05,624.91,0.13,0.09,10.11,100,REVERSAL,0.71,0.36,625.15,1,1,1,False
QQQ,2026-01-16 10:37:00,MIDDAY (10:30-15:00),BUY,625.17,625.03,0.14,0.09,9.55,100,REVERSAL,0.57,0.29,625.25,0,0,0,False
QQQ,2026-01-16 11:18:00,MIDDAY (10:30-15:00),BUY,625.57,625.45,0.12,0.08,2.4,80,REVERSAL,0.58,0.29,625.64,2,2,2,False
QQQ,2026-01-16 11:34:00,MIDDAY (10:30-15:00),SELL,625.37,625.52,0.15,0.1,2.54,90,REVERSAL,0.8,0.4,625.25,1,1,1,False
QQQ,2026-01-16 11:55:00,MIDDAY (10:30-15:00),SELL,624.74,624.9,0.16,0.11,2.44,77,STOP_OUT,0.0,-1.0,624.74,0,0,0,True
QQQ,2026-01-16 12:23:00,MIDDAY (10:30-15:00),SELL,624.56,624.71,0.15,0.1,2.85,85,REVERSAL,0.67,0.33,624.46,0,0,0,False
QQQ,2026-01-16 12:44:00,MIDDAY (10:30-15:00),BUY,625.0,624.84,0.16,0.1,2.46,75,REVERSAL,0.68,0.34,625.11,0,0,0,False
QQQ,2026-01-16 12:45:00,MIDDAY (10:30-15:00),BUY,625.11,624.95,0.16,0.11,2.06,80,STOP_OUT,0.25,-1.0,625.15,0,0,0,True
QQQ,2026-01-16 13:26:00,MIDDAY (10:30-15:00),BUY,624.51,623.97,0.54,0.36,2.44,73,REVERSAL,0.54,0.27,624.8,3,3,3,False
QQQ,2026-01-16 14:30:00,MIDDAY (10:30-15:00),BUY,625.88,625.41,0.47,0.31,32.51,90,STOP_OUT,0.0,-1.0,625.88,0,0,0,True
QQQ,2026-01-16 14:55:00,MIDDAY (10:30-15:00),SELL,623.08,623.71,0.63,0.42,2.87,90,REVERSAL,0.54,0.27,622.74,0,0,0,False
QQQ,2026-01-16 15:19:00,CLOSE (15:00-16:00),SELL,620.89,621.53,0.64,0.43,2.0,77,STOP_OUT,0.03,-1.0,620.87,0,0,0,True
QQQ,2026-01-16 15:49:00,CLOSE (15:00-16:00),BUY,619.82,619.14,0.68,0.46,8.48,100,REVERSAL,0.93,0.46,620.45,4,4,4,False
QQQ,2026-01-20 10:46:00,MIDDAY (10:30-15:00),BUY,609.41,609.09,0.32,0.21,3.2,100,STOP_OUT,0.31,-1.0,609.51,2,2,2,True
QQQ,2026-01-20 10:56:00,MIDDAY (10:30-15:00),BUY,609.05,608.79,0.26,0.17,6.16,100,REVERSAL,0.62,0.31,609.21,1,1,1,False
QQQ,2026-01-20 11:00:00,MIDDAY (10:30-15:00),BUY,609.23,608.98,0.25,0.17,4.54,100,REVERSAL,1.4,0.7,609.58,0,0,0,False
QQQ,2026-01-20 11:01:00,MIDDAY (10:30-15:00),BUY,609.46,609.2,0.26,0.18,2.69,97,REVERSAL,1.27,0.63,609.79,0,0,0,False
QQQ,2026-01-20 11:21:00,MIDDAY (10:30-15:00),BUY,609.44,609.11,0.33,0.22,2.16,90,REVERSAL,0.85,0.42,609.72,0,0,0,False
QQQ,2026-01-20 11:25:00,MIDDAY (10:30-15:00),BUY,610.07,609.71,0.36,0.24,2.23,90,STOP_OUT,0.42,-1.0,610.22,0,0,0,True
QQQ,2026-01-20 11:26:00,MIDDAY (10:30-15:00),BUY,610.1,609.71,0.39,0.26,2.02,80,STOP_OUT,0.0,-1.0,610.1,0,0,0,True
QQQ,2026-01-20 11:52:00,MIDDAY (10:30-15:00),BUY,609.82,609.5,0.32,0.21,2.2,90,REVERSAL,0.69,0.34,610.04,2,2,2,False
QQQ,2026-01-20 11:54:00,MIDDAY (10:30-15:00),BUY,609.89,609.59,0.3,0.2,8.3,100,STOP_OUT,0.5,-1.0,610.04,0,0,0,True
QQQ,2026-01-20 12:38:00,MIDDAY (10:30-15:00),BUY,610.69,610.42,0.27,0.18,2.91,100,REVERSAL,1.15,0.57,611.0,1,1,1,False
QQQ,2026-01-20 12:49:00,MIDDAY (10:30-15:00),BUY,611.48,611.19,0.29,0.19,2.78,90,STOP_OUT,0.24,-1.0,611.55,0,0,0,True
QQQ,2026-01-20 13:34:00,MIDDAY (10:30-15:00),BUY,609.89,609.27,0.62,0.41,2.26,83,STOP_OUT,0.0,-1.0,609.89,0,0,0,True
QQQ,2026-01-20 14:00:00,MIDDAY (10:30-15:00),BUY,610.27,608.48,1.79,1.19,3.55,100,REVERSAL,1.13,0.56,612.29,29,29,29,False
QQQ,2026-01-20 14:14:00,MIDDAY (10:30-15:00),BUY,610.33,609.99,0.34,0.22,4.25,100,STOP_OUT,0.35,-1.0,610.45,1,1,1,True
QQQ,2026-01-20 14:27:00,MIDDAY (10:30-15:00),BUY,609.64,609.25,0.39,0.26,2.11,80,REVERSAL,1.72,0.86,610.31,0,0,0,False
QQQ,2026-01-20 14:28:00,MIDDAY (10:30-15:00),BUY,610.28,609.86,0.42,0.28,5.32,100,REVERSAL,1.14,0.57,610.76,0,0,0,False
QQQ,2026-01-20 14:29:00,MIDDAY (10:30-15:00),BUY,610.51,610.03,0.48,0.32,2.61,90,REVERSAL,3.71,1.85,612.29,0,0,0,False
QQQ,2026-01-20 14:30:00,MIDDAY (10:30-15:00),BUY,611.73,611.07,0.66,0.44,33.21,100,STOP_OUT,0.0,-1.0,611.73,0,0,0,True
QQQ,2026-01-20 15:21:00,CLOSE (15:00-16:00),BUY,612.71,611.78,0.93,0.62,2.18,90,REVERSAL,0.68,0.34,613.34,3,3,3,False
QQQ,2026-01-21 10:14:00,MORNING (9:45-10:30),BUY,608.6,608.33,0.27,0.18,3.19,100,REVERSAL,0.96,0.48,608.86,0,0,0,False
QQQ,2026-01-21 10:36:00,MIDDAY (10:30-15:00),BUY,609.05,608.86,0.19,0.12,2.34,80,REVERSAL,0.58,0.29,609.16,0,0,0,False
QQQ,2026-01-21 10:37:00,MIDDAY (10:30-15:00),BUY,609.16,608.98,0.18,0.12,3.22,100,REVERSAL,0.78,0.39,609.3,0,0,0,False
QQQ,2026-01-21 10:40:00,MIDDAY (10:30-15:00),BUY,609.25,609.05,0.2,0.13,2.09,87,STOP_OUT,0.2,-1.0,609.29,0,0,0,True
QQQ,2026-01-21 14:10:00,MIDDAY (10:30-15:00),BUY,608.63,607.52,1.11,0.74,2.97,93,REVERSAL,0.76,0.38,609.47,0,0,0,False
QQQ,2026-01-21 14:30:00,MIDDAY (10:30-15:00),BUY,609.93,608.68,1.25,0.84,23.18,100,STOP_OUT,0.0,-1.0,609.93,0,0,0,True
QQQ,2026-01-22 11:00:00,MIDDAY (10:30-15:00),BUY,621.61,621.46,0.15,0.1,3.18,100,STOP_OUT,0.0,-1.0,621.61,0,0,0,True
QQQ,2026-01-22 11:08:00,MIDDAY (10:30-15:00),BUY,621.92,621.69,0.23,0.15,10.23,93,REVERSAL,0.52,0.26,622.04,1,1,1,False
QQQ,2026-01-22 12:21:00,MIDDAY (10:30-15:00),BUY,621.28,621.1,0.18,0.12,2.17,80,REVERSAL,0.83,0.42,621.43,5,5,5,False
QQQ,2026-01-22 12:27:00,MIDDAY (10:30-15:00),BUY,621.4,621.25,0.15,0.1,9.14,90,STOP_OUT,0.13,-1.0,621.42,0,0,0,True
QQQ,2026-01-22 13:31:00,MIDDAY (10:30-15:00),SELL,621.2,621.46,0.26,0.17,4.57,100,STOP_OUT,0.0,-1.0,621.2,0,0,0,True
QQQ,2026-01-22 13:46:00,MIDDAY (10:30-15:00),BUY,621.88,621.52,0.36,0.24,2.19,80,STOP_OUT,0.0,-1.0,621.88,0,0,0,True
QQQ,2026-01-22 13:57:00,MIDDAY (10:30-15:00),BUY,622.49,621.56,0.93,0.62,3.48,100,STOP_OUT,0.14,-1.0,622.62,1,1,1,True
QQQ,2026-01-22 14:26:00,MIDDAY (10:30-15:00),BUY,622.47,620.67,1.79,1.19,3.15,97,STOP_OUT,0.07,-1.0,622.6,0,0,0,True
QQQ,2026-01-22 14:30:00,MIDDAY (10:30-15:00),SELL,621.23,621.67,0.44,0.3,28.86,100,STOP_OUT,0.0,-1.0,621.23,0,0,0,True
QQQ,2026-01-22 15:22:00,CLOSE (15:00-16:00),BUY,619.36,618.46,0.9,0.6,2.7,100,STOP_OUT,0.19,-1.0,619.53,0,0,0,True
QQQ,2026-01-22 15:44:00,CLOSE (15:00-16:00),BUY,620.4,619.87,0.53,0.36,3.36,100,REVERSAL,0.58,0.29,620.71,2,2,2,False
QQQ,2026-01-23 10:30:00,MIDDAY (10:30-15:00),BUY,618.59,618.34,0.25,0.17,2.62,100,REVERSAL,6.52,3.26,620.22,32,32,32,False
QQQ,2026-01-23 10:32:00,MIDDAY (10:30-15:00),BUY,618.5,618.26,0.24,0.16,2.02,90,REVERSAL,0.62,0.31,618.65,4,4,4,False
QQQ,2026-01-23 10:51:00,MIDDAY (10:30-15:00),BUY,618.62,618.44,0.18,0.12,2.34,90,REVERSAL,8.89,4.44,620.22,11,11,11,False
QQQ,2026-01-23 10:54:00,MIDDAY (10:30-15:00),BUY,618.69,618.52,0.17,0.11,2.25,100,REVERSAL,0.53,0.26,618.78,2,2,2,False
QQQ,2026-01-23 10:59:00,MIDDAY (10:30-15:00),BUY,618.88,618.73,0.15,0.1,2.49,97,REVERSAL,1.27,0.63,619.07,0,0,0,False
QQQ,2026-01-23 11:00:00,MIDDAY (10:30-15:00),BUY,619.05,618.89,0.16,0.11,5.94,100,STOP_OUT,0.13,-1.0,619.07,0,0,0,True
QQQ,2026-01-23 11:03:00,MIDDAY (10:30-15:00),BUY,619.64,619.35,0.29,0.2,20.77,100,REVERSAL,2.41,1.21,620.34,0,0,0,False
QQQ,2026-01-23 11:04:00,MIDDAY (10:30-15:00),BUY,620.01,619.65,0.36,0.24,2.44,93,REVERSAL,0.94,0.47,620.35,0,0,0,False
QQQ,2026-01-23 11:14:00,MIDDAY (10:30-15:00),BUY,620.14,619.62,0.52,0.35,2.18,90,REVERSAL,0.58,0.29,620.44,12,12,12,False
QQQ,2026-01-23 11:28:00,MIDDAY (10:30-15:00),BUY,620.59,620.38,0.21,0.14,2.09,100,REVERSAL,0.86,0.43,620.77,2,2,2,False
QQQ,2026-01-23 12:30:00,MIDDAY (10:30-15:00),BUY,620.1,619.9,0.2,0.13,2.62,100,STOP_OUT,0.0,-1.0,620.1,0,0,0,True
QQQ,2026-01-23 12:45:00,MIDDAY (10:30-15:00),BUY,620.01,619.78,0.23,0.16,3.45,100,REVERSAL,1.0,0.5,620.24,3,3,3,False
QQQ,2026-01-23 13:29:00,MIDDAY (10:30-15:00),SELL,618.9,619.4,0.5,0.33,4.04,100,STOP_OUT,0.1,-1.0,618.85,0,0,0,True
QQQ,2026-01-23 13:53:00,MIDDAY (10:30-15:00),SELL,618.75,619.2,0.45,0.3,3.83,100,REVERSAL,0.58,0.29,618.49,7,7,7,False
QQQ,2026-01-23 14:19:00,MIDDAY (10:30-15:00),BUY,619.11,618.86,0.25,0.17,2.42,95,STOP_OUT,0.46,-1.0,619.23,1,1,1,True
QQQ,2026-01-23 14:27:00,MIDDAY (10:30-15:00),BUY,619.39,619.09,0.3,0.2,4.6,100,REVERSAL,1.07,0.53,619.71,0,0,0,False
QQQ,2026-01-23 14:30:00,MIDDAY (10:30-15:00),BUY,620.01,619.57,0.44,0.29,41.41,100,REVERSAL,1.8,0.9,620.8,0,0,0,False
QQQ,2026-01-23 14:31:00,MIDDAY (10:30-15:00),BUY,620.67,620.16,0.51,0.34,2.72,100,STOP_OUT,0.0,-1.0,620.67,0,0,0,True
QQQ,2026-01-23 14:56:00,MIDDAY (10:30-15:00),BUY,620.51,619.74,0.77,0.51,2.56,100,REVERSAL,0.53,0.27,620.92,1,1,1,False
QQQ,2026-01-26 09:44:00,OPEN (9:30-9:45),SELL,620.0,620.39,0.39,0.26,6.39,100,REVERSAL,0.82,0.41,619.68,3,3,3,False
QQQ,2026-01-26 09:50:00,MORNING (9:45-10:30),SELL,619.45,619.8,0.35,0.23,3.79,95,REVERSAL,0.71,0.36,619.2,3,3,3,False
QQQ,2026-01-26 10:05:00,MORNING (9:45-10:30),BUY,620.47,620.15,0.32,0.21,3.14,100,STOP_OUT,0.09,-1.0,620.5,0,0,0,True
QQQ,2026-01-26 10:37:00,MIDDAY (10:30-15:00),BUY,621.38,621.14,0.24,0.16,2.6,90,STOP_OUT,0.0,-1.0,621.38,0,0,0,True
QQQ,2026-01-26 12:00:00,MIDDAY (10:30-15:00),BUY,621.42,621.26,0.16,0.1,6.56,97,REVERSAL,1.88,0.94,621.72,0,0,0,False
QQQ,2026-01-26 12:01:00,MIDDAY (10:30-15:00),BUY,621.68,621.5,0.18,0.12,4.24,100,REVERSAL,0.78,0.39,621.82,0,0,0,False
QQQ,2026-01-26 12:24:00,MIDDAY (10:30-15:00),SELL,621.68,621.86,0.18,0.12,4.31,100,STOP_OUT,0.28,-1.0,621.63,3,3,3,True
QQQ,2026-01-26 12:41:00,MIDDAY (10:30-15:00),SELL,621.53,621.69,0.16,0.11,3.59,100,STOP_OUT,0.12,-1.0,621.51,2,2,2,True
QQQ,2026-01-26 14:28:00,MIDDAY (10:30-15:00),BUY,622.95,622.71,0.24,0.16,3.4,95,REVERSAL,1.04,0.52,623.2,0,0,0,False
QQQ,2026-01-27 09:57:00,MORNING (9:45-10:30),SELL,628.62,628.78,0.16,0.11,3.25,100,STOP_OUT,0.38,-1.0,628.56,0,0,0,True
QQQ,2026-01-27 10:27:00,MORNING (9:45-10:30),BUY,629.19,629.08,0.11,0.07,20.14,95,REVERSAL,1.09,0.55,629.31,1,1,1,False
QQQ,2026-01-27 10:50:00,MIDDAY (10:30-15:00),BUY,629.45,629.35,0.1,0.07,5.05,100,REVERSAL,0.8,0.4,629.53,0,0,0,False
QQQ,2026-01-27 11:19:00,MIDDAY (10:30-15:00),SELL,629.2,629.35,0.15,0.1,5.08,95,STOP_OUT,0.0,-1.0,629.2,0,0,0,True
QQQ,2026-01-27 11:31:00,MIDDAY (10:30-15:00),BUY,629.69,629.54,0.15,0.1,7.2,100,REVERSAL,0.6,0.3,629.78,1,1,1,False
QQQ,2026-01-27 11:35:00,MIDDAY (10:30-15:00),BUY,630.0,629.84,0.16,0.1,9.4,95,REVERSAL,0.75,0.38,630.12,0,0,0,False
QQQ,2026-01-27 11:51:00,MIDDAY (10:30-15:00),BUY,630.28,630.13,0.15,0.1,2.02,73,STOP_OUT,0.47,-1.0,630.35,0,0,0,True
QQQ,2026-01-27 12:04:00,MIDDAY (10:30-15:00),SELL,629.71,629.88,0.17,0.11,2.15,80,REVERSAL,0.71,0.35,629.59,2,2,2,False
QQQ,2026-01-27 12:22:00,MIDDAY (10:30-15:00),BUY,629.82,629.69,0.13,0.08,3.46,100,STOP_OUT,0.0,-1.0,629.82,0,0,0,True
QQQ,2026-01-27 12:26:00,MIDDAY (10:30-15:00),SELL,629.34,629.5,0.16,0.1,6.31,100,REVERSAL,0.63,0.31,629.24,1,1,1,False
QQQ,2026-01-27 13:30:00,MIDDAY (10:30-15:00),SELL,629.31,629.92,0.61,0.41,2.82,85,REVERSAL,6.31,3.16,625.46,16,16,16,False
QQQ,2026-01-27 13:31:00,MIDDAY (10:30-15:00),SELL,629.21,629.39,0.18,0.12,5.68,100,STOP_OUT,0.17,-1.0,629.18,0,0,0,True
QQQ,2026-01-27 14:05:00,MIDDAY (10:30-15:00),BUY,629.5,629.3,0.2,0.14,4.41,97,STOP_OUT,0.0,-1.0,629.5,0,0,0,True
QQQ,2026-01-27 14:14:00,MIDDAY (10:30-15:00),SELL,629.19,629.37,0.18,0.12,2.23,75,STOP_OUT,0.0,-1.0,629.19,0,0,0,True
QQQ,2026-01-27 14:19:00,MIDDAY (10:30-15:00),SELL,629.1,629.3,0.2,0.13,2.43,80,REVERSAL,0.65,0.33,628.97,1,1,1,False
QQQ,2026-01-28 10:36:00,MIDDAY (10:30-15:00),BUY,636.69,636.53,0.16,0.11,2.53,85,REVERSAL,0.81,0.41,636.82,3,3,3,False
QQQ,2026-01-28 11:46:00,MIDDAY (10:30-15:00),SELL,636.88,636.99,0.11,0.07,2.62,85,REVERSAL,0.55,0.27,636.82,0,0,0,False
QQQ,2026-01-28 11:53:00,MIDDAY (10:30-15:00),BUY,637.21,637.05,0.16,0.1,12.21,97,STOP_OUT,0.0,-1.0,637.21,0,0,0,True
QQQ,2026-01-28 12:12:00,MIDDAY (10:30-15:00),SELL,636.64,636.96,0.32,0.22,5.94,90,REVERSAL,1.69,0.84,636.1,0,0,0,False
